text,created_at,geo,lang,place,coordinates,user.favourites_count,user.statuses_count,user.description,user.location,user.id,user.created_at,user.verified,user.following,user.url,user.listed_count,user.followers_count,user.default_profile_image,user.utc_offset,user.friends_count,user.default_profile,user.name,user.lang,user.screen_name,user.geo_enabled,user.profile_background_color,user.profile_image_url,user.time_zone,id,favorite_count,retweeted,source,favorited,retweet_count,label
b'I ve just come accross this amp have been so touched by the generosity of the Irish amp this story please donate if you',2020-10-24 09:30:45,,en,,,0,7,,"Birmingham, UK",1452392996,2013-05-23 19:55:04,False,False,,0,4,False,,23,True,Susan Kelly,,SusanKe77199510,False,C0DEED,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1319934344866258944,0,False,Twitter Web App,False,0,economy

b'EU Green Week exposed the high levels of loss amp degradation to wildlife h',2020-10-24 09:30:46,,en,,,29,19898,,ecojag@gmail.com,2504956394,2014-05-18 16:49:01,False,False,,6,208,False,,927,True,ecojag,,ecojag,False,C0DEED,http://pbs.twimg.com/profile_images/781338736961343488/EXt0_1Zu_normal.jpg,,1319934349769203712,0,False,Twitter for Android,False,0,economy

b'Unpacking Western Cape s increasing COVID 19 cases',2020-10-24 09:30:47,,en,,,37,170921,"Get quick access to your email accounts, social networks and Microsoft apps from your MSN homepage.","Cape Town, South Africa",163058272,2010-07-05 12:48:57,True,False,http://msn.com/en-za/,58,10641,False,,438,False,MSN South Africa,,MSNSouthAfrica,True,022330,http://pbs.twimg.com/profile_images/517462133064228864/b0K25Kws_normal.png,,1319934351207927808,0,False,OxfordBlue-Twitter,False,0,economy

b'yes in time but to shut it down by 2025 like Biden and company are saying it will wreck whatev',2020-10-24 09:30:48,,en,,,235,269,A Christian looking at this world thru the Bible,,1111889300595990529,2019-03-30 07:14:01,False,False,,0,2,False,,49,True,Gary Miller,,GaryMil28383044,False,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1319934354668187648,0,False,Twitter Web App,False,0,economy

b'bjp has lost plot it s congress in Bihar ppl can t be fooled by jumla if govt can t refor',2020-10-24 09:30:49,,en,,,612,1607,,,2827920394,2014-10-13 17:55:56,False,False,,0,23,False,,85,True,Gagan Chaturvedi,,goodgc81,False,C0DEED,http://pbs.twimg.com/profile_images/521736123312115713/xkKaCHsO_normal.jpeg,,1319934362742210561,0,False,Twitter for iPhone,False,0,economy

b'I met an auto driver he feels what use of getting free covid vaccine only for Bihar people As Bangalore auto driv',2020-10-24 09:30:51,,en,,,4178,1552,Let me know what around your world works,"Bengaluru, India",1472614650,2013-05-31 17:12:43,False,False,,0,22,False,,24,True,Just_in,,sunrayblr,True,C0DEED,http://pbs.twimg.com/profile_images/1195969989792002049/DO8Oh7I0_normal.jpg,,1319934370615070722,0,False,Twitter for Android,False,0,economy

b'LOCKDO WN South African Small Businesses SMME CAN operate amid Coronavirus COVID 19 pandemic learn here how',2020-10-24 09:30:52,,en,,,299,179120,Get *free tender alerts by email! Go to our website to register at http://www.tolatender.co.za now! #tender,South Africa,723708224852119552,2016-04-23 03:01:01,False,False,http://www.tolatender.co.za,41,7144,False,,4723,False,TolaTENDER.co.za,,tolatender,False,FFFFFF,http://pbs.twimg.com/profile_images/723710870199652354/peXD4fo0_normal.jpg,,1319934375123931136,0,False,TolaTender,False,0,economy

b'This guy is a class clown Remember he worked for Goldman Sachs the same bank which was responsible for many Americ',2020-10-24 09:30:52,,en,,,51698,9423,,,1210835445803712518,2019-12-28 08:10:56,False,False,,0,829,False,,1820,True,Finiscoronatopu,,Finiscoronatopu,False,F5F8FA,http://pbs.twimg.com/profile_images/1311009340648689664/xf1vTP6b_normal.jpg,,1319934375429951491,0,False,Twitter for Android,False,0,economy

b'Somalia s Ministry of Health which chairs the inter ministerial national Corona Virus Prophylactic Committee has',2020-10-24 09:30:53,,en,,,2,17,,,1309015422939869187,2020-09-24 06:23:24,False,False,,0,3,False,,35,True,Mohamed Abdullax,,AbdullaxMohamed,False,F5F8FA,http://pbs.twimg.com/profile_images/1309479445984575488/TjwKiT7K_normal.jpg,,1319934376818495490,0,False,Twitter Web App,False,0,economy

b'Why meme police are not summoning reporter from who are actually main accused in trp case',2020-10-24 09:30:53,,en,,,1427,1566,,,1038840015650881536,2018-09-09 17:22:15,False,False,,0,63,False,,151,True,Somu,,somu62352023,False,F5F8FA,http://pbs.twimg.com/profile_images/1318274115489296385/uio0VALP_normal.jpg,,1319934378986754049,0,False,Twitter Web App,False,0,economy

b'So you are a covid 19 denier instead',2020-10-24 09:30:54,,en,,,2068,7930,Artist who specializes in sculpture and photography and represents other contemporary artists.,"Rancho Mirage, CA",203174911,2010-10-15 18:02:46,False,False,http://harrisandrubleart.com,4,207,False,,694,True,Marcella Ruble,,marcellaruble,True,C0DEED,http://pbs.twimg.com/profile_images/909089473052344321/_aKXm133_normal.jpg,,1319934381331415046,0,False,Twitter for Android,False,0,economy

b'Live Biden Delivers Remarks on Coronavirus and the Economy NBC News via',2020-10-24 09:30:56,,en,,,9461,14355,,Australia,1264695118201622528,2020-05-24 23:10:00,False,False,,0,31,False,,332,True,Political Bandit,,politicalb1,False,F5F8FA,http://pbs.twimg.com/profile_images/1265047360310136832/hqRntwaQ_normal.jpg,,1319934390328123394,0,False,Twitter Web App,False,0,economy

b'Stop living in fear Your fear is worse than having COVID 19',2020-10-24 09:30:57,,en,,,71,166,,"Bluffton, Ohio",18180667,2008-12-17 03:09:11,False,False,http://sites.google.com/site/richardlsteiner/,0,17,False,,60,False,rlsteiner,,rlsteiner,False,1A1B1F,http://pbs.twimg.com/profile_images/316524338/ContactPicture-full_normal.jpg,,1319934393713045505,0,False,Twitter for iPhone,False,0,economy

b'This is what Sanwo Olu does that makes you people say He is trying',2020-10-24 09:30:58,,en,,,1454,94403,"Saint in Christ
DM always open for questions
IG: jideadekunle",Home,268424944,2011-03-18 19:03:06,False,False,http://jideadekunle.com.ng/how-to-enter-gods-rest-everyday/,9,3403,False,,2191,True,Papi J,,jideadekunle_,False,C0DEED,http://pbs.twimg.com/profile_images/1315670446810042369/wVHXWMxG_normal.jpg,,1319934397114650659,0,False,Twitter for Android,False,0,economy

b'Emo 3 And when they get caught out they whinge that they are being taken out of',2020-10-24 09:30:59,,en,,,9272,4776,,"Hull, England",3409170011,2015-08-08 20:54:25,False,False,,0,263,False,,279,True,Peter Wilson#FBPE#3.5% #FBCoalition2024,,HullfcPete,False,C0DEED,http://pbs.twimg.com/profile_images/980782070732554241/dbWCE3X0_normal.jpg,,1319934401929674752,0,False,Twitter for iPad,False,0,economy

b'Lol And the Oscars goes to EndBadGovernanceinNIGERIA',2020-10-24 09:30:59,,en,,,9459,3088,Believer | Polymath. Ops @Nielsen,"Lagos, Nigeria",402783548,2011-11-01 15:30:56,False,False,,6,398,False,,773,False,Unfazed,,e_nwanji,True,314752,http://pbs.twimg.com/profile_images/1318626706576596992/dJyqk2Ou_normal.jpg,,1319934403355807744,0,False,Twitter for Android,False,0,economy

b'Have you Herd Now you can Protect Yourself and your Loved Ones from the Covid 19 Paranoi',2020-10-24 09:30:59,,en,,,2206,3932,"PROPER PROGRESSIVE - PATRIOT - HUMANITARIAN
#LiveLove - #RainbowTribeArise
#BernieSanders2020 - #HindsightIs2020
#WWG1WGA",Montana for now,1246699194460459012,2020-04-05 07:20:45,False,False,https://www.patreon.com/eriklyonmusic,2,272,False,,957,True,ErikTheLyon,,ErikLyon8,False,F5F8FA,http://pbs.twimg.com/profile_images/1247034442029264896/_qbbti-t_normal.jpg,,1319934404521676805,0,False,Twitter Web App,False,0,economy

b'So Sorry for Ppl like you that like Biden is a Corrupted mental ill Just the',2020-10-24 09:31:00,,en,,,4689,1933,, USA,290498187,2011-04-30 11:20:42,False,False,,0,51,False,,623,False,Javier Ofray,,chilin1965,False,000000,http://pbs.twimg.com/profile_images/1223545020692811777/SaEN1KID_normal.jpg,,1319934407424299008,0,False,Twitter Web App,False,0,economy

b'New Post IN FOCUS How COVID 19 has disrupted the close links between Singapore and Johor',2020-10-24 09:31:00,,en,,,0,1148,,,768711999366717441,2016-08-25 07:29:57,False,False,,0,6,False,,2,True,SgMyLIVE.com,,sgmylive,False,F5F8FA,http://pbs.twimg.com/profile_images/784377428579721216/gZNPj3ss_normal.jpg,,1319934407969546242,0,False,Buffer,False,0,economy

b'Mmusi Maimane Open letter to white South Africans This is where I plead with you to do more Sacrifice more Be',2020-10-24 09:31:01,,en,,,19606,59435,,Pretoria,61143632,2009-07-29 07:52:37,False,False,,1,369,False,,634,False,Miss Penny,,altha1952,False,000000,http://pbs.twimg.com/profile_images/831157749404794880/l7HpSITB_normal.jpg,,1319934410767159297,0,False,Twitter Web App,False,0,economy

b'No prosecution of the deep state monsters Hiring swamp creatures over and over Pushing vaccines in s',2020-10-24 09:31:02,,en,,,44155,62394,Interested in understanding spiritual engineering and freedom in this place. DM's of a relationship basis will be ignored.,"Kirkland, Washington",30913783,2009-04-13 17:49:37,False,False,,6,2042,False,,2869,False,Kevin Osborne,,KevinJOsborne,False,709397,http://pbs.twimg.com/profile_images/1078171730496053248/B9JzGvqC_normal.jpg,,1319934416420888581,0,False,Twitter Web App,False,0,economy

b'Gbogbo yin ti ya werey na now he remembers to Construction road what have you been doing since is th',2020-10-24 09:31:03,,en,,,55,556,"Official twitter account of Naijadairy Top leading news and entertainment in Nigeria 
Follow Us on facebook and Instagram","Manhattan, NY",975358253877121024,2018-03-18 13:08:23,False,False,http://Naijadairys.com,0,32,False,,84,True,Naija Dairys,,NaijaDairys,False,F5F8FA,http://pbs.twimg.com/profile_images/1233485005810216960/hCATMGUF_normal.jpg,,1319934418405019649,0,False,Twitter for Android,False,0,economy

b'Late Late Show In Covid 19 Ireland Tony Holohan is bigger than Bruce Springsteen',2020-10-24 09:31:03,,en,,,23,1283787,Zyite is a digital media provider,http://www.zyite.com/,1596829382,2013-07-15 21:45:17,False,False,https://zyite.news,164,2863,False,,4877,True,Zyite.news,,ZyiteGadgets,False,C0DEED,http://pbs.twimg.com/profile_images/1254426764144553985/vbZXp86B_normal.jpg,,1319934420107735040,0,False,dlvr.it,False,0,economy

b'Staying active during COVID 19 is important What is your favorite way to do so John P Perkins Suncoast Realty So',2020-10-24 09:31:03,,en,,,10,702,"Broker Associate for Suncoast Realty Solutions
(a subsidiary of Suncoast Credit Union)  https://www.savvycard.com/johnperkins/tampa-realtor/15cad8_scid","Fort Myers, Florida",1191350967003951105,2019-11-04 13:46:28,False,False,http://www.johnperkins.realtor,0,27,False,,115,True,Suncoast Realty Solutions Realtor John P Perkins,,JohnPerkinsSun1,False,F5F8FA,http://pbs.twimg.com/profile_images/1297956034909278215/13VFN_cS_normal.jpg,,1319934420355371008,0,False,Paradym Social,False,0,economy

b'Thank you to everyone for your kind messages I hope you re all staying safe in these difficult times',2020-10-24 09:31:05,,en,,,8573,4282,"International Giveaway Page!

Donated to: Philippines, Germany, USA, Peru, India, UK...",,1072531741884190720,2018-12-11 16:41:08,False,False,,7,2537,False,,2068,True,TSIntntlMerch,,TSintntlMerch,False,F5F8FA,http://pbs.twimg.com/profile_images/1287042455863463940/9adBiAOy_normal.jpg,,1319934426021875714,0,False,Twitter for Android,False,0,economy

b'From Govt website Deaths with COVID 19 on the death certificate Total 58 164',2020-10-24 09:31:05,,en,,,18392,21311,"Born of a previous century. No filter, Restless soul, Ex-pilot, Ex-Barra'boy, Ex-pletives inc'. Nature would've preferred we'd stayed in the stone age. No DMs",Dorset,352182320,2011-08-10 07:53:58,False,False,http://www.quickoffthehob.co.uk,14,2156,False,,2295,False,Tonksey #FBPE #ClimateCrisis #Antifas #3.5%#Resist,,JohnTonks,True,000000,http://pbs.twimg.com/profile_images/738788233153236992/Xar2c_dp_normal.jpg,,1319934428387463168,0,False,Twitter for iPhone,False,0,economy

b'The so called new normal in which Boris J dictates how many people you can interact',2020-10-24 09:31:05,,en,,,144,60663,"Data Scientist. Welsh parents, studied in Scotland for years. The UK government's response to coronavirus has been the biggest overreaction in British history.",Oxford,1269773684518146052,2020-06-07 23:30:22,False,False,,10,1622,False,,672,True,Jeremy Hume,,jeremy_hume,False,F5F8FA,http://pbs.twimg.com/profile_images/1299987007750504450/GlSiVKSP_normal.jpg,,1319934429784100865,0,False,Twitter Web App,False,0,economy

b'Well done I started buying DHI this week Not sure what caused the homebuilders to selloff bu',2020-10-24 09:31:06,,en,,,4082,1755,,Citizen of the World,288315069,2011-04-26 16:45:28,False,False,,2,53,False,,734,True,Scott,,greedisgood70,False,C0DEED,http://pbs.twimg.com/profile_images/1326611084/35745_410308888483_806448483_4241856_1164772_n_normal.jpg,,1319934433626066944,0,False,Twitter for Android,False,0,economy

b'Keep discovery more is our right Don t give up',2020-10-24 09:31:07,,en,,,42,46,"#ENDSARS
#REFORMATION
#GOOD GOVERNANCE",,1319199585726832640,2020-10-22 08:51:34,False,False,,0,4,False,,69,True,Augustine Michael,,Augusti14225404,False,F5F8FA,http://pbs.twimg.com/profile_images/1319200488756301824/n8nM7BVW_normal.jpg,,1319934434678812677,0,False,Twitter for Android,False,0,economy

b'ARE COMPLICIT amp CULPABLE WAKE UP UTAH',2020-10-24 09:31:11,,en,,,4528,4231,Just take a moment to smoke a joint once in a while I do it daily and like it but that's my style,,1302263248931024896,2020-09-05 15:12:19,False,False,,1,22,False,,141,True,Erickson Revell,,EricksonRevell,False,F5F8FA,http://pbs.twimg.com/profile_images/1302263518364758016/hHJMO3Vo_normal.jpg,,1319934454803038208,0,False,Twitter Web App,False,0,economy

b'that s going to hurt their economy',2020-10-24 09:31:13,,en,,,54146,57430,,,312572856,2011-06-07 10:18:25,False,False,,80,322,False,,3002,True,allison doherty,,allydoc2,False,C0DEED,http://pbs.twimg.com/profile_images/756816390452043776/FkWNyh2W_normal.jpg,,1319934459882373120,0,False,Twitter for iPad,False,0,economy

b'VoteThemAllOut the GreedOverPeople party',2020-10-24 09:31:13,,en,,,7993,7863,"Retired, Activist, #Resistor #FBR #TrumpMustGo #MakeGOPExtinct2020 #VoteBlueNoMatterWho","Minneapolis, MN USA",281303647,2011-04-13 01:30:18,False,False,,2,441,False,,1059,False,#JoeBidenForPresident2020,,Fredea2,True,352726,http://pbs.twimg.com/profile_images/1231218128870428673/aHJHCHH0_normal.jpg,,1319934459764969472,0,False,Twitter for iPhone,False,0,economy

b'Public breaking into wearhouse where Covid 19 palliative dt are meant 2b distributed 2 hunger killing N',2020-10-24 09:31:13,,en,,,44,146,,"Abuja, Nigeria",1537568293,2013-06-21 23:35:34,False,False,,1,51,False,,254,True,End Bad Governance,,segmilz,False,C0DEED,http://pbs.twimg.com/profile_images/1318103525256237056/Sb-_P711_normal.jpg,,1319934462268944385,0,False,Twitter for Android,False,0,economy

b'This is the case throughout Maharashtra There is an illegal mafia and a parallel economy They are totally unaccou',2020-10-24 09:31:13,,en,,,1797,980,"Advocate, Activist & Blogger. A Gandhi and Ambedkar fan.",Mumbai,93390462,2009-11-29 12:31:26,False,False,https://naseers.home.blog/,0,161,False,,174,False,naseer jahagirdar,,naseerbj,False,000000,http://pbs.twimg.com/profile_images/1142330557193261056/c5PINe6O_normal.png,,1319934462512123904,0,False,Twitter Web App,False,0,economy

b'Amplifying EffOffJack',2020-10-24 09:31:15,,en,,,29041,24151,Wordslinger. Catherd. Man about town.,"Melbourne, Victoria",2176771735,2013-11-05 20:35:50,False,False,http://www.scribd.com/TedSeay,7,1259,False,,3379,True,Edmond E. Seay III,,CoachTedSeay,False,C0DEED,http://pbs.twimg.com/profile_images/513012375608229888/K18q2kiX_normal.jpeg,,1319934468916834304,0,False,Twitter Web App,False,0,economy

b'God loves everyone in the world But Democrats J Biden family loves Chinese Communist party of Xi group t',2020-10-24 09:31:15,,en,,,2,334,"Thanks God for everyday, everything, everybody we meet.",,1255919841439092743,2020-04-30 18:00:24,False,False,,0,0,False,,4,True,Michael,,Michael32957419,False,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1319934471425097728,0,False,Twitter for iPad,False,0,economy

b'Has any other person realized that NCDC has not been giving updates on Covid 19 again or is it just me',2020-10-24 09:31:16,,en,,,8765,2100,,Gidi,277408699,2011-04-05 09:26:19,False,False,,0,222,False,,594,True,Deji,,phlintbaba,True,C0DEED,http://pbs.twimg.com/profile_images/1246133906962894853/5BQU5ubR_normal.jpg,,1319934472234565635,0,False,Twitter for iPhone,False,0,economy
