text,created_at,geo,lang,place,coordinates,user.favourites_count,user.statuses_count,user.description,user.location,user.id,user.created_at,user.verified,user.following,user.url,user.listed_count,user.followers_count,user.default_profile_image,user.utc_offset,user.friends_count,user.default_profile,user.name,user.lang,user.screen_name,user.geo_enabled,user.profile_background_color,user.profile_image_url,user.time_zone,id,favorite_count,retweeted,source,favorited,retweet_count,label
b'Physical exercise is great for both your body amp mental well being Here s how amp why you should make running your e',2020-10-24 09:34:10,,en,,,6677,10173,"Platform & coaching at http://womanready.com. Confidence | Career | Body | Well-Being | Style | Inspire | Being Real | Write For Us - Articles, Tips, Advice🌟","Harrogate, England",1379748506,2013-04-25 15:42:02,False,False,https://womanready.com/,34,3007,False,,3439,False,Lou,,WomanReadyBlog,False,000000,http://pbs.twimg.com/profile_images/1101157585342865408/c0PxgK9P_normal.png,,1319935203226374144,0,False,The Social Jukebox,False,0,quarantine
b'I don t know what got into me today as I m saying all these here I guess I really miss BTS s old songs I ve spent',2020-10-24 09:34:10,,en,,,5360,711,I need a cool bio but first let's talk about BTS 💜,"Dhaka, Bangladesh",1141629985553182720,2019-06-20 08:52:53,False,False,,0,19,False,,203,True,ᴮᴱtaefaa yoon ⁷,,taefaa_yoongi,False,F5F8FA,http://pbs.twimg.com/profile_images/1311302770494857222/Ak0c2yDC_normal.jpg,,1319935203821776896,0,False,Twitter for Android,False,0,quarantine
b'A covid 19 palliatives warehouse has been discovered in Abuja and a mob has gathered itching to clench the items b',2020-10-24 09:34:10,,en,,,2595,75563,"Fashion. Lifestyle. Entertainment. 24/7 News...... For inquiries, contact: Instablog9ja@gmail.com",,754393222563102720,2016-07-16 19:12:15,False,False,http://www.instablog9ja.com,144,369639,False,,8,True,Instablog9ja,,instablog9ja,False,F5F8FA,http://pbs.twimg.com/profile_images/1319655300702621699/eb2Vke_4_normal.jpg,,1319935205415751680,0,False,Twitter for Android,False,0,quarantine
b'At least you didn t faint wow nice act you should join Nollywood',2020-10-24 09:34:11,,en,,,764,408,Biologist| psychologist| female activist| singer/face model and an exceptional personality.,,1279915309223284736,2020-07-05 23:09:42,False,False,,0,91,False,,95,True,Amy Sarkcess,,AmySarkcess,False,F5F8FA,http://pbs.twimg.com/profile_images/1314266360948686850/l4B5qvwi_normal.jpg,,1319935207827439616,0,False,Twitter for Android,False,0,quarantine
b'I get the picture The offside front tyre on Dafney wagon is shot recovery won t deal with it because it s on',2020-10-24 09:34:13,,en,,,186232,77125,"Sainty left the building...Mrs R walks out of the EU.

Memo to new followers: It is considered polite to chat before sending a DM.",,925829448485822464,2017-11-01 20:58:36,False,False,,5,3474,False,,2839,True,Paul Read GB,,PaulReadGB,False,F5F8FA,http://pbs.twimg.com/profile_images/1014054777368530944/g7AC2qGo_normal.jpg,,1319935217122107393,0,False,Twitter Web App,False,0,quarantine
b'sarasalami at the start of quarantine marvel is so stupid why would anyone watch that Salami now fuck quill all my homies hate quill',2020-10-24 09:34:14,,en,,,9700,1795,one-man fail compilation,,794188665475960833,2016-11-03 14:45:07,False,False,,1,104,False,,130,False,second place saeed,,sa3eedalzeera,False,000000,http://pbs.twimg.com/profile_images/1234444727648477184/_FIzOalN_normal.jpg,,1319935221937164288,0,False,Twitter for iPhone,False,0,quarantine
b'Here comes the excuse for more lockdowns in WA',2020-10-24 09:34:15,,en,,,27332,10568,"Researcher
JFK Jr is NOT alive, the world is NOT flat , the only ""aliens"" mentioned by Kew are illegal ,or in""alien""able rights. Please stop with the bullshit..",Australia,1285133068034904066,2020-07-20 08:43:17,False,False,,2,496,False,,383,True,Australian Conservative,,anscalum,False,F5F8FA,http://pbs.twimg.com/profile_images/1289152323562770434/98p7HLM-_normal.jpg,,1319935223715356672,0,False,Twitter Web App,False,0,quarantine
b'Professor says COVID 19 should be allowed to spread among those who are via',2020-10-24 09:34:15,,en,,,230,217,"Martial artist, cook, father, truth seeker, truth speaker! Im lost as well don't follow me ;)",Blighty!,210520022,2010-10-31 16:44:01,False,False,,0,9,False,,192,False,Tony Johnson,,Sandan03,False,000000,http://pbs.twimg.com/profile_images/1307349610109775873/2Qb5vGaq_normal.jpg,,1319935225745559557,0,False,Twitter Web App,False,0,quarantine
b'Also less patients are requiring advanced respiratory amp cardiovascular support amp renal liver amp neurovascular sup',2020-10-24 09:34:16,,en,,,772,1689,"Director of Life & Health https://t.co/r4ybJbPBoI
• Public Health Expert
• Mortality, Morbidity & Longevity Risk
• Institute & Faculty of Actuaries member",London & France,1160035646,2013-02-08 12:25:30,False,False,http://nicolaoliver.com,13,679,False,,229,False,Nicola Oliver | Medical Intelligence,,NicolaMedical,False,A29062,http://pbs.twimg.com/profile_images/1260544428558684160/ZbQA_MMx_normal.jpg,,1319935231055593473,0,False,Twitter Web App,False,0,quarantine
b'Facts on covid Trump lied',2020-10-24 09:34:18,,en,,,722,1507,Wife. Accomplished project manager & product developer. Former journalist & election judge. Informed citizen & voter. Grateful human being.,,1246929724909158402,2020-04-05 22:36:36,False,False,,0,6,False,,95,True,Laura Kevin,,LauraKev1truth,False,F5F8FA,http://pbs.twimg.com/profile_images/1248627441028993024/P_Iko_Hv_normal.jpg,,1319935238513041408,0,False,Twitter for iPhone,False,0,quarantine
b'This guy na just pure cruise the worst',2020-10-24 09:34:19,,en,,,11780,41047,I love books.  Website: http://www.racheleyo.me  👉🏽 Email: rachelnsefikeyo@gmail.com. #CFC,,73970658,2009-09-13 20:44:56,False,False,http://www.youtube.com/channel/UCg_TNKhdtwK4-BcDOs7j9SA,3,1549,False,,773,False,Rachel 💫,,RachelEyo_,True,1A1B1F,http://pbs.twimg.com/profile_images/1307820500052303874/C9J52z_2_normal.jpg,,1319935240396300289,0,False,Twitter for iPhone,False,0,quarantine
b'People are all over social media giving criticism about this government and then there s a poll that suggests this',2020-10-24 09:34:20,,en,,,3477,2564,,Malaysia,980791573028904962,2018-04-02 12:58:28,False,False,https://www.instagram.com/sharaddip_/,0,156,False,,143,True,SludgeFudge,,sharaddip06,True,F5F8FA,http://pbs.twimg.com/profile_images/1310600990219931649/9-zljodh_normal.jpg,,1319935246071025664,0,False,Twitter for Android,False,0,quarantine
b'Source reaching us had it that Delta state Covid 19 Palliatives are stored at Asaba Event Centre close to State ho',2020-10-24 09:34:20,,en,,,764,1111,"Worked with News24. A writer, A Blogger @ http://rdreams24.blogspot.com,  Freelance. Associate Fellow of Royal Commonwealth Society.",Abuja ,375544739,2011-09-18 09:46:49,False,False,http://www.facebook.com/jibunor.chuks,0,49,False,,214,True,Jibunor George Chuks,,Kelscee_luv,True,C0DEED,http://pbs.twimg.com/profile_images/956258743976710146/orYUBTX-_normal.jpg,,1319935246457049088,0,False,Twitter for Android,False,0,quarantine
b'World Bank will finance 4 875 million loan for Pandemic Response Effectiveness Project PREP for COVID 19 and Re',2020-10-24 09:34:22,,en,,,37250,14266,Vice President PMLN UK #Women #SilkLodhiSpeaks | Political Analyst | Educationalist: YouTube Channel 👇👇,"London , UK",857726679275507713,2017-04-27 22:42:30,False,False,https://www.youtube.com/channel/UCHENd2Ome5HE-a661TYVoFQ,15,37525,False,,5120,False,Silk Lodhi Khan 🦁 🇵🇰 🇬🇧,,SilkLodhi,False,000000,http://pbs.twimg.com/profile_images/1308908678838444040/Z6n8ZTtt_normal.jpg,,1319935252312281091,0,False,Twitter for iPhone,False,0,quarantine
b'3 benefits you would not have enjoyed were it not for COVID 19 OperaNewsHub COVID19 covid19Ke SaturdayThoughts',2020-10-24 09:34:22,,en,,,2,9,Inform | Inspire | Motivate,,1318488018030919680,2020-10-20 09:43:43,False,False,,0,0,False,,11,True,Urban Chronicles,,UrbanChronicle2,False,F5F8FA,http://pbs.twimg.com/profile_images/1318488132942168068/ziXiqqFK_normal.jpg,,1319935253503447041,0,False,Twitter Web App,False,0,quarantine
b'Graphic paper producers Boosting resilience amid the COVID 19 crisis via',2020-10-24 09:34:22,,en,,,2798,4305,Multi Facided Person,,1248686134923792387,2020-04-10 18:56:43,False,False,,0,21,False,,564,True,Mem Martinez572,,Martinez572Mem,True,F5F8FA,http://pbs.twimg.com/profile_images/1292295754091057154/10GuQhx7_normal.jpg,,1319935254539501568,0,False,Twitter for Android,False,0,quarantine
b'How is these palliatives barefaced stealing EndSARS SaturdayThoughts SaturdayMorning HealingLagos',2020-10-24 09:34:22,,en,,,19864,6986,RoyalbeddingNaija |Teacher|Music lover|daughter|wife|mother & much more.,,578030046,2012-05-12 10:47:57,False,False,,9,1003,False,,828,True,iheyinwa #EndSARS!,,iheyinwaChika,True,C0DEED,http://pbs.twimg.com/profile_images/1318934742708948993/8MYAL4ku_normal.jpg,,1319935255101513730,0,False,Twitter for Android,False,0,quarantine
b'Amazing news can t wait to come back next year',2020-10-24 09:34:22,,en,,,56534,10687,"Professional story-teller of museum objects| #FOH museums 🏛🦹🏻🎓 Avid reader/hoarder of books📚😍🎭
Book seller👩🏻‍🏫 Time2Change|@NEEMPG|Views own| She/her",Newcastle upon Tyne,529782267,2012-03-19 22:23:16,False,False,https://org.usbornebooksathome.co.uk/KAREN_JOHNSTON/catalogue/catalogue.aspx,26,1328,False,,1808,False,Karen Johnston (Care-rin) 🎃,,kjohnston92,True,000000,http://pbs.twimg.com/profile_images/1232974541430939648/HOGss6zP_normal.jpg,,1319935256321900545,0,False,Twitter for Android,False,0,quarantine
b'Sheybi this one too is Covid 19 palliative',2020-10-24 09:34:23,,en,,,1308,1009,"I'm me, God's own",Nigeria,2734203940,2014-08-05 14:46:11,False,False,,0,113,False,,1192,False,iBabs_Smilez,,ibrahimbabz6,True,000000,http://pbs.twimg.com/profile_images/1314309347116277760/b62omVPx_normal.jpg,,1319935259333582848,0,False,Twitter for Android,False,0,quarantine
b'He is correct because this virus is now all of Americans problem and if one of us have it that put the rest of us i',2020-10-24 09:34:24,,en,,,154120,333408,lover of GOD and human and enjoy spreading the love not hate on this,beautiful earth ,199978171,2010-10-08 04:41:07,False,False,,40,834,False,,344,False,THOINAH,,twobaskets,True,E6C665,http://pbs.twimg.com/profile_images/643185657809104897/BpUewxzA_normal.jpg,,1319935264664453120,0,False,Twitter for iPhone,False,0,quarantine
b'Scientists are concerned that giving big money to mates and the government s record means we DO',2020-10-24 09:34:25,,en,,,152862,110214,,,884725084371521536,2017-07-11 10:44:32,False,False,,1,886,False,,1074,True,amina mangera,,aminamangera1,False,F5F8FA,http://pbs.twimg.com/profile_images/1318115547767341056/jf7jNkQd_normal.jpg,,1319935268686860288,0,False,Twitter Web App,False,0,quarantine
b'During the lockdown palliatives were announced but not evenly distributed to starving Nigerian masses After the l',2020-10-24 09:34:26,,en,,,140,187,Lawyer (embryo)||Legal Consultant||Human Rights Activist|| Advocate of  Social Justice||,Nigeria,1081535146694754307,2019-01-05 12:57:27,False,False,,0,236,False,,301,True,Yusuff Akinola #ReformNigeriaPolice,,akinola_yusuff,False,F5F8FA,http://pbs.twimg.com/profile_images/1244506122192592900/OTppJ7nx_normal.jpg,,1319935272138756096,0,False,Twitter for Android,False,0,quarantine
b'Happening now in Benin city Edo state soldiers open fire on people try to get the COVID 19 palliatives',2020-10-24 09:34:27,,en,,,155,1672,"Extraordinary Artiste 🎤 AGÉGE BREAD 🍞 Creating Something Different!🇳🇬 Fear the Upcoming😡 6.7ft, 74kg 📞 08105054531 #Very_Soon link below 👇",Lagos,1628703644,2013-07-28 20:36:03,False,False,http://fanlink.to/Youngskidverysoon,4,783,False,,356,True,IG @Officialyoungskid,,iamyoungskid,True,C0DEED,http://pbs.twimg.com/profile_images/1306360176686125057/JhiANoin_normal.jpg,,1319935273447337984,0,False,Twitter for Android,False,0,quarantine
b'Divine isnt good in dissin games but The bar Quarantine tu kabhi scene mai nahi tha tera rafu hai strips mer',2020-10-24 09:34:27,,en,,,404,79,"@north  where my story begin's🥀
#Dota🎮 ||
Tupac, NAS@oldschoolrappp  👑
Not a mech,  but I fix bugs 🎓",Pakistan,1309214712022921216,2020-09-24 19:35:06,False,False,,0,22,False,,52,True,Nouman Khan🇵🇰,,Nouman_Datusing,True,F5F8FA,http://pbs.twimg.com/profile_images/1318839193297166336/iExhYrYw_normal.jpg,,1319935276765118464,0,False,Twitter for Android,False,0,quarantine
b'It s so funny how we re still in this goddamn quarantine and nothing is happening because the government actually',2020-10-24 09:34:28,,en,,,6901,56102,choker? i barely knew her,this dick,913890560,2012-10-30 04:35:29,False,False,,3,1345,False,,642,False,HEPATITIS C,,TELEPORTINGDUDE,True,C0DEED,http://pbs.twimg.com/profile_images/1268567032389197824/SlPtl-Me_normal.jpg,,1319935279541620737,0,False,Twitter Web App,False,0,quarantine
b'Some people question amp still get it arse up Tell that to this ladies family COVID 19',2020-10-24 09:34:32,,en,,,104385,27941,"Love riding kick ass Motorbikes, eating Trolls & bullies. Hate injustice, liars & ignorance. Patriot & Brexiteer fighting Sharia law, Islamification & Halal 🇬🇧",United Kingdom,739515266749616128,2016-06-05 17:52:34,False,False,,1,1125,False,,1151,False,🐸 Noel 52%er No Deal,,talk_noel,False,000000,http://pbs.twimg.com/profile_images/903754468768010244/5g6hJNo3_normal.jpg,,1319935294616014848,0,False,Twitter Web App,False,0,quarantine
b'this good there is label covid 19 is not people private warehouse check the video well u will see',2020-10-24 09:34:34,,en,,,7181,694,"Financial consultant, we provide financial solution  to co-operation, Institution, individual and Government agencies and ministries","Lagos, Nigeria",2643192905,2014-06-26 07:38:48,False,False,,1,37,False,,289,True,OWOBU OSCAR,,osime2014,False,C0DEED,http://pbs.twimg.com/profile_images/1318655110067720197/-jDTAfFs_normal.jpg,,1319935303205982208,0,False,Twitter for Android,False,0,quarantine
b'Having had covid 19 in march I recognize this Me the kids 4 and 7 yrs old and their father stu',2020-10-24 09:34:36,,en,,,35,28,"Mother, daughter, sister, wife, friend, music, nerd. #Andebu #Tønsberg #Norway","Tønsberg, Norge",1165772703246245891,2019-08-25 23:47:38,False,False,,0,4,False,,40,True,Marita Tønder,,NderMarita,False,F5F8FA,http://pbs.twimg.com/profile_images/1316144092309524486/N3k81yLo_normal.jpg,,1319935310977994752,0,False,Twitter for iPhone,False,0,quarantine
b'This is what I stayed home for for 7 months',2020-10-24 09:34:36,,en,,,56495,34213,Uncle. Engineer. Progressive. Lover of naps. He/Him.,,1196133073378824192,2019-11-17 18:29:13,False,False,,1,192,False,,939,True,UncaCrstfer,,UCrstfer,False,F5F8FA,http://pbs.twimg.com/profile_images/1197462253508935680/VYWDorfb_normal.jpg,,1319935311737200645,0,False,Twitter for iPad,False,0,quarantine
b'They need to be schooled in public image laundering 101 There are better ways to sell a lie to the masses if that',2020-10-24 09:34:36,,en,,,468,316,,,782195951213699072,2016-10-01 12:30:22,False,False,,0,32,False,,207,True,David Ifionu🇳🇬,,IfionuDavid,False,F5F8FA,http://pbs.twimg.com/profile_images/1316665783439822848/q0cv42Pe_normal.jpg,,1319935313339404288,0,False,Twitter Web App,False,0,quarantine
b'I have taken Jan Andolan for COVID 19 Appropriate Behaviour Pledge and committed myself to the responsibility of',2020-10-24 09:34:38,,en,,,144,12,,,998008426402754563,2018-05-20 01:12:05,False,False,,0,0,False,,34,True,Krishna Kumar,,Krishna21514434,False,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1319935322818375680,0,False,Twitter for Android,False,0,quarantine
b'How Covid 19 has changed our lives It is quite apparent that the COVID 19 pandemic has changed the way we live our',2020-10-24 09:34:39,,en,,,4168,19157,"Mental Health. Psychologist/Cognitive Behavioural Therapist/Founder of @Headscience1 Love animals, sincere people, tea & promoting #mentalhealth #cysticfibrosis","Surrey, UK",20672340,2009-02-12 12:14:16,False,False,http://www.thoughtsonlifeandlove.com,175,9496,False,,5706,False,Mandy Kloppers,,MandyKloppers,False,1A1B1F,http://pbs.twimg.com/profile_images/838845538044952581/4fP1QcbQ_normal.jpg,,1319935327126081536,0,False,Blog2Social APP,False,0,quarantine
b'In an exclusive interview to Pakistan Observor the president made a special mention of Pakistan s landmark achieve',2020-10-24 09:34:40,,en,,,1,1422,Dr. Arif Alvi — The President of Islamic Republic of Pakistan,Pakistan,1034180386736295938,2018-08-27 20:46:33,False,False,http://www.president.gov.pk,169,251344,False,,6,True,The President of Pakistan,,PresOfPakistan,False,F5F8FA,http://pbs.twimg.com/profile_images/1182922355506667520/a2rygChM_normal.jpg,,1319935328615043073,0,False,Twitter for Android,False,0,quarantine
b'Double meaning with the quarantine two happening rn',2020-10-24 09:34:40,,en,,,29772,4568,"Polish, technically an artist, musician that can't make good music, ""spriter"" and ""animator"", not really a composer but tries to be, watches a lot of anime","Olsztyn, Polska",1024948242432368641,2018-08-02 09:21:18,False,False,https://soundcloud.com/user-646623389/tracks,1,68,False,,731,False,*audible noise of disappointment and confusion*,,PhiliptheJ,False,000000,http://pbs.twimg.com/profile_images/1306956034628616195/Wodr5wXp_normal.jpg,,1319935331169411072,0,False,Twitter for Android,False,0,quarantine
b'Graphic paper producers Boosting resilience amid the COVID 19 crisis via',2020-10-24 09:34:41,,en,,,2798,4306,Multi Facided Person,,1248686134923792387,2020-04-10 18:56:43,False,False,,0,21,False,,564,True,Mem Martinez572,,Martinez572Mem,True,F5F8FA,http://pbs.twimg.com/profile_images/1292295754091057154/10GuQhx7_normal.jpg,,1319935332821983233,0,False,Twitter for Android,False,0,quarantine
